([6], 0.003, 3)
([6], 0.003, 4)
([6], 0.003, 5)
([6], 0.0035, 1)
([6], 0.0035, 2)
([6], 0.0035, 3)
([6], 0.0035, 4)
([6], 0.0035, 5)
([6], 0.004, 1)
([6], 0.004, 2)
([6], 0.004, 3)
([6], 0.004, 4)
([6], 0.004, 5)
([6], 0.0045000000000000005, 1)
([6], 0.0045000000000000005, 2)
([6], 0.0045000000000000005, 3)
([6], 0.0045000000000000005, 4)
([6], 0.0045000000000000005, 5)
([6], 0.005000000000000001, 1)
([6], 0.005000000000000001, 2)
([6], 0.005000000000000001, 3)
([6], 0.005000000000000001, 4)
([6], 0.005000000000000001, 5)
([6], 0.0055, 1)
([6], 0.0055, 2)
([6], 0.0055, 3)
([6], 0.0055, 4)
([6], 0.0055, 5)
([6], 0.006, 1)
([6], 0.006, 2)
([6], 0.006, 3)
([6], 0.006, 4)
([6], 0.006, 5)
([6], 0.006500000000000001, 1)
([6], 0.006500000000000001, 2)
([6], 0.006500000000000001, 3)
([6], 0.006500000000000001, 4)
([6], 0.006500000000000001, 5)
([6], 0.007000000000000001, 1)
([6], 0.007000000000000001, 2)
([6], 0.007000000000000001, 3)
([6], 0.007000000000000001, 4)
([6], 0.007000000000000001, 5)
([6], 0.0075, 1)
([6], 0.0075, 2)
([6], 0.0075, 3)
([6], 0.0075, 4)
([6], 0.0075, 5)
([6], 0.008, 1)
([6], 0.008, 2)
([6], 0.008, 3)
([6], 0.008, 4)
([6], 0.008, 5)
([6], 0.0085, 1)
([6], 0.0085, 2)
([6], 0.0085, 3)
([6], 0.0085, 4)
([6], 0.0085, 5)
([6], 0.009000000000000001, 1)
([6], 0.009000000000000001, 2)
([6], 0.009000000000000001, 3)
([6], 0.009000000000000001, 4)
([6], 0.009000000000000001, 5)
([6], 0.009500000000000001, 1)
([6], 0.009500000000000001, 2)
([6], 0.009500000000000001, 3)
([6], 0.009500000000000001, 4)
([6], 0.009500000000000001, 5)
([6], 0.01, 1)
([6], 0.01, 2)
([6], 0.01, 3)
([6], 0.01, 4)
([6], 0.01, 5)
([8], 0.0005, 1)
([8], 0.0005, 2)
([8], 0.0005, 3)
([8], 0.0005, 4)
([8], 0.0005, 5)
([8], 0.001, 1)
([8], 0.001, 2)
([8], 0.001, 3)
([8], 0.001, 4)
([8], 0.001, 5)
([8], 0.0015, 1)
([8], 0.0015, 2)
([8], 0.0015, 3)
([8], 0.0015, 4)
([8], 0.0015, 5)
([8], 0.002, 1)
([8], 0.002, 2)
([8], 0.002, 3)
([8], 0.002, 4)
([8], 0.002, 5)
([8], 0.0025, 1)
([8], 0.0025, 2)
([8], 0.0025, 3)
([8], 0.0025, 4)
([8], 0.0025, 5)
([8], 0.003, 1)
([8], 0.003, 2)
([8], 0.003, 3)
([8], 0.003, 4)
([8], 0.003, 5)
([8], 0.0035, 1)
([8], 0.0035, 2)
([8], 0.0035, 3)
([8], 0.0035, 4)
([8], 0.0035, 5)
([8], 0.004, 1)
([8], 0.004, 2)
([8], 0.004, 3)
([8], 0.004, 4)
([8], 0.004, 5)
([8], 0.0045000000000000005, 1)
([8], 0.0045000000000000005, 2)
([8], 0.0045000000000000005, 3)
([8], 0.0045000000000000005, 4)
([8], 0.0045000000000000005, 5)
([8], 0.005000000000000001, 1)
([8], 0.005000000000000001, 2)
([8], 0.005000000000000001, 3)
([8], 0.005000000000000001, 4)
([8], 0.005000000000000001, 5)
([8], 0.0055, 1)
([8], 0.0055, 2)
([8], 0.0055, 3)
([8], 0.0055, 4)
([8], 0.0055, 5)
([8], 0.006, 1)
([8], 0.006, 2)
([8], 0.006, 3)
([8], 0.006, 4)
([8], 0.006, 5)
([8], 0.006500000000000001, 1)
([8], 0.006500000000000001, 2)
([8], 0.006500000000000001, 3)
([8], 0.006500000000000001, 4)
([8], 0.006500000000000001, 5)
([8], 0.007000000000000001, 1)
([8], 0.007000000000000001, 2)
([8], 0.007000000000000001, 3)
([8], 0.007000000000000001, 4)
([8], 0.007000000000000001, 5)
([8], 0.0075, 1)
([8], 0.0075, 2)
([8], 0.0075, 3)
([8], 0.0075, 4)
([8], 0.0075, 5)
([8], 0.008, 1)
([8], 0.008, 2)
([8], 0.008, 3)
([8], 0.008, 4)
([8], 0.008, 5)
([8], 0.0085, 1)
([8], 0.0085, 2)
([8], 0.0085, 3)
([8], 0.0085, 4)
([8], 0.0085, 5)
([8], 0.009000000000000001, 1)
([8], 0.009000000000000001, 2)
([8], 0.009000000000000001, 3)
([8], 0.009000000000000001, 4)
([8], 0.009000000000000001, 5)
([8], 0.009500000000000001, 1)
([8], 0.009500000000000001, 2)
([8], 0.009500000000000001, 3)
([8], 0.009500000000000001, 4)
([8], 0.009500000000000001, 5)
([8], 0.01, 1)
([8], 0.01, 2)
([8], 0.01, 3)
([8], 0.01, 4)
([8], 0.01, 5)
([10], 0.0005, 1)
([10], 0.0005, 2)
([10], 0.0005, 3)
([10], 0.0005, 4)
([10], 0.0005, 5)
([10], 0.001, 1)
([10], 0.001, 2)
([10], 0.001, 3)
([10], 0.001, 4)
([10], 0.001, 5)
([10], 0.0015, 1)
([10], 0.0015, 2)
([10], 0.0015, 3)
([10], 0.0015, 4)
([10], 0.0015, 5)
([10], 0.002, 1)
([10], 0.002, 2)
([10], 0.002, 3)
([10], 0.002, 4)
([10], 0.002, 5)
([10], 0.0025, 1)
([10], 0.0025, 2)
([10], 0.0025, 3)
([10], 0.0025, 4)
([10], 0.0025, 5)
([10], 0.003, 1)
([10], 0.003, 2)
([10], 0.003, 3)
([10], 0.003, 4)
([10], 0.003, 5)
([10], 0.0035, 1)
([10], 0.0035, 2)
([10], 0.0035, 3)
([10], 0.0035, 4)
([10], 0.0035, 5)
([10], 0.004, 1)
([10], 0.004, 2)
([10], 0.004, 3)
([10], 0.004, 4)
([10], 0.004, 5)
([10], 0.0045000000000000005, 1)
([10], 0.0045000000000000005, 2)
([10], 0.0045000000000000005, 3)
([10], 0.0045000000000000005, 4)
([10], 0.0045000000000000005, 5)
([10], 0.005000000000000001, 1)
([10], 0.005000000000000001, 2)
([10], 0.005000000000000001, 3)
([10], 0.005000000000000001, 4)
([10], 0.005000000000000001, 5)
([10], 0.0055, 1)
([10], 0.0055, 2)
([10], 0.0055, 3)
([10], 0.0055, 4)
([10], 0.0055, 5)
([10], 0.006, 1)
([10], 0.006, 2)
([10], 0.006, 3)
([10], 0.006, 4)
([10], 0.006, 5)
([10], 0.006500000000000001, 1)
([10], 0.006500000000000001, 2)
([10], 0.006500000000000001, 3)
([10], 0.006500000000000001, 4)
([10], 0.006500000000000001, 5)
([10], 0.007000000000000001, 1)
([10], 0.007000000000000001, 2)
([10], 0.007000000000000001, 3)
([10], 0.007000000000000001, 4)
([10], 0.007000000000000001, 5)
([10], 0.0075, 1)
([10], 0.0075, 2)
([10], 0.0075, 3)
([10], 0.0075, 4)
([10], 0.0075, 5)
([10], 0.008, 1)
([10], 0.008, 2)
([10], 0.008, 3)
([10], 0.008, 4)
([10], 0.008, 5)
([10], 0.0085, 1)
([10], 0.0085, 2)
([10], 0.0085, 3)
([10], 0.0085, 4)
([10], 0.0085, 5)
([10], 0.009000000000000001, 1)
([10], 0.009000000000000001, 2)
([10], 0.009000000000000001, 3)
([10], 0.009000000000000001, 4)
([10], 0.009000000000000001, 5)
([10], 0.009500000000000001, 1)
([10], 0.009500000000000001, 2)
([10], 0.009500000000000001, 3)
([10], 0.009500000000000001, 4)
([10], 0.009500000000000001, 5)
([10], 0.01, 1)
([10], 0.01, 2)
([10], 0.01, 3)
([10], 0.01, 4)
([10], 0.01, 5)
([12], 0.0005, 1)
([12], 0.0005, 2)
([12], 0.0005, 3)
([12], 0.0005, 4)
([12], 0.0005, 5)
([12], 0.001, 1)
([12], 0.001, 2)
([12], 0.001, 3)
([12], 0.001, 4)
([12], 0.001, 5)
([12], 0.0015, 1)
([12], 0.0015, 2)
([12], 0.0015, 3)
([12], 0.0015, 4)
([12], 0.0015, 5)
([12], 0.002, 1)
([12], 0.002, 2)
([12], 0.002, 3)
([12], 0.002, 4)
([12], 0.002, 5)
([12], 0.0025, 1)
([12], 0.0025, 2)
([12], 0.0025, 3)
([12], 0.0025, 4)
([12], 0.0025, 5)
([12], 0.003, 1)
([12], 0.003, 2)
([12], 0.003, 3)
([12], 0.003, 4)
([12], 0.003, 5)
([12], 0.0035, 1)
([12], 0.0035, 2)
([12], 0.0035, 3)
([12], 0.0035, 4)
([12], 0.0035, 5)
([12], 0.004, 1)
([12], 0.004, 2)
([12], 0.004, 3)
([12], 0.004, 4)
([12], 0.004, 5)
([12], 0.0045000000000000005, 1)
([12], 0.0045000000000000005, 2)
([12], 0.0045000000000000005, 3)
([12], 0.0045000000000000005, 4)
([12], 0.0045000000000000005, 5)
([12], 0.005000000000000001, 1)
([12], 0.005000000000000001, 2)
([12], 0.005000000000000001, 3)
([12], 0.005000000000000001, 4)
([12], 0.005000000000000001, 5)
([12], 0.0055, 1)
([12], 0.0055, 2)
([12], 0.0055, 3)
([12], 0.0055, 4)
([12], 0.0055, 5)
([12], 0.006, 1)
([12], 0.006, 2)
([12], 0.006, 3)
([12], 0.006, 4)
([12], 0.006, 5)
([12], 0.006500000000000001, 1)
([12], 0.006500000000000001, 2)
([12], 0.006500000000000001, 3)
([12], 0.006500000000000001, 4)
([12], 0.006500000000000001, 5)
([12], 0.007000000000000001, 1)
([12], 0.007000000000000001, 2)
([12], 0.007000000000000001, 3)
([12], 0.007000000000000001, 4)
([12], 0.007000000000000001, 5)
([12], 0.0075, 1)
([12], 0.0075, 2)
([12], 0.0075, 3)
([12], 0.0075, 4)
([12], 0.0075, 5)
([12], 0.008, 1)
([12], 0.008, 2)
([12], 0.008, 3)
([12], 0.008, 4)
([12], 0.008, 5)
([12], 0.0085, 1)
([12], 0.0085, 2)
([12], 0.0085, 3)
([12], 0.0085, 4)
([12], 0.0085, 5)
([12], 0.009000000000000001, 1)
([12], 0.009000000000000001, 2)
([12], 0.009000000000000001, 3)
([12], 0.009000000000000001, 4)
([12], 0.009000000000000001, 5)
([12], 0.009500000000000001, 1)
([12], 0.009500000000000001, 2)
([12], 0.009500000000000001, 3)
([12], 0.009500000000000001, 4)
([12], 0.009500000000000001, 5)
([12], 0.01, 1)
([12], 0.01, 2)
([12], 0.01, 3)
([12], 0.01, 4)
([12], 0.01, 5)
([14], 0.0005, 1)
([14], 0.0005, 2)
([14], 0.0005, 3)
([14], 0.0005, 4)
([14], 0.0005, 5)
([14], 0.001, 1)
([14], 0.001, 2)
([14], 0.001, 3)
([14], 0.001, 4)
([14], 0.001, 5)
([14], 0.0015, 1)
([14], 0.0015, 2)
([14], 0.0015, 3)
([14], 0.0015, 4)
([14], 0.0015, 5)
([14], 0.002, 1)
([14], 0.002, 2)
([14], 0.002, 3)
([14], 0.002, 4)
([14], 0.002, 5)
([14], 0.0025, 1)
([14], 0.0025, 2)
([14], 0.0025, 3)
([14], 0.0025, 4)
([14], 0.0025, 5)
([14], 0.003, 1)
([14], 0.003, 2)
([14], 0.003, 3)
([14], 0.003, 4)
([14], 0.003, 5)
([14], 0.0035, 1)
([14], 0.0035, 2)
([14], 0.0035, 3)
([14], 0.0035, 4)
([14], 0.0035, 5)
([14], 0.004, 1)
([14], 0.004, 2)
([14], 0.004, 3)
([14], 0.004, 4)
([14], 0.004, 5)
([14], 0.0045000000000000005, 1)
([14], 0.0045000000000000005, 2)
([14], 0.0045000000000000005, 3)
([14], 0.0045000000000000005, 4)
([14], 0.0045000000000000005, 5)
([14], 0.005000000000000001, 1)
([14], 0.005000000000000001, 2)
([14], 0.005000000000000001, 3)
([14], 0.005000000000000001, 4)
([14], 0.005000000000000001, 5)
([14], 0.0055, 1)
([14], 0.0055, 2)
([14], 0.0055, 3)
([14], 0.0055, 4)
([14], 0.0055, 5)
([14], 0.006, 1)
([14], 0.006, 2)
([14], 0.006, 3)
([14], 0.006, 4)
([14], 0.006, 5)
([14], 0.006500000000000001, 1)
([14], 0.006500000000000001, 2)
([14], 0.006500000000000001, 3)
([14], 0.006500000000000001, 4)
([14], 0.006500000000000001, 5)
([14], 0.007000000000000001, 1)
([14], 0.007000000000000001, 2)
([14], 0.007000000000000001, 3)
([14], 0.007000000000000001, 4)
([14], 0.007000000000000001, 5)
([14], 0.0075, 1)
([14], 0.0075, 2)
([14], 0.0075, 3)
([14], 0.0075, 4)
([14], 0.0075, 5)
([14], 0.008, 1)
([14], 0.008, 2)
([14], 0.008, 3)
([14], 0.008, 4)
([14], 0.008, 5)
([14], 0.0085, 1)
([14], 0.0085, 2)
([14], 0.0085, 3)
([14], 0.0085, 4)
([14], 0.0085, 5)
([14], 0.009000000000000001, 1)
([14], 0.009000000000000001, 2)
([14], 0.009000000000000001, 3)
([14], 0.009000000000000001, 4)
([14], 0.009000000000000001, 5)
([14], 0.009500000000000001, 1)
([14], 0.009500000000000001, 2)
([14], 0.009500000000000001, 3)
([14], 0.009500000000000001, 4)
([14], 0.009500000000000001, 5)
([14], 0.01, 1)
([14], 0.01, 2)
([14], 0.01, 3)
([14], 0.01, 4)
([14], 0.01, 5)
([16], 0.0005, 1)
([16], 0.0005, 2)
([16], 0.0005, 3)
([16], 0.0005, 4)
([16], 0.0005, 5)
([16], 0.001, 1)
([16], 0.001, 2)
([16], 0.001, 3)
([16], 0.001, 4)
([16], 0.001, 5)
([16], 0.0015, 1)
([16], 0.0015, 2)
([16], 0.0015, 3)
([16], 0.0015, 4)
([16], 0.0015, 5)
([16], 0.002, 1)
([16], 0.002, 2)
([16], 0.002, 3)
([16], 0.002, 4)
([16], 0.002, 5)
([16], 0.0025, 1)
([16], 0.0025, 2)
([16], 0.0025, 3)
([16], 0.0025, 4)
([16], 0.0025, 5)
([16], 0.003, 1)
([16], 0.003, 2)
([16], 0.003, 3)
([16], 0.003, 4)
([16], 0.003, 5)
([16], 0.0035, 1)
([16], 0.0035, 2)
([16], 0.0035, 3)
([16], 0.0035, 4)
([16], 0.0035, 5)
([16], 0.004, 1)
([16], 0.004, 2)
([16], 0.004, 3)
([16], 0.004, 4)
([16], 0.004, 5)
([16], 0.0045000000000000005, 1)
([16], 0.0045000000000000005, 2)
([16], 0.0045000000000000005, 3)
([16], 0.0045000000000000005, 4)
([16], 0.0045000000000000005, 5)
([16], 0.005000000000000001, 1)
([16], 0.005000000000000001, 2)
([16], 0.005000000000000001, 3)
([16], 0.005000000000000001, 4)
([16], 0.005000000000000001, 5)
([16], 0.0055, 1)
([16], 0.0055, 2)
([16], 0.0055, 3)
([16], 0.0055, 4)
([16], 0.0055, 5)
([16], 0.006, 1)
([16], 0.006, 2)
([16], 0.006, 3)
([16], 0.006, 4)
([16], 0.006, 5)
([16], 0.006500000000000001, 1)
([16], 0.006500000000000001, 2)
([16], 0.006500000000000001, 3)
([16], 0.006500000000000001, 4)
([16], 0.006500000000000001, 5)
([16], 0.007000000000000001, 1)
([16], 0.007000000000000001, 2)
([16], 0.007000000000000001, 3)
([16], 0.007000000000000001, 4)
([16], 0.007000000000000001, 5)
([16], 0.0075, 1)
([16], 0.0075, 2)
([16], 0.0075, 3)
([16], 0.0075, 4)
([16], 0.0075, 5)
([16], 0.008, 1)
([16], 0.008, 2)
([16], 0.008, 3)
([16], 0.008, 4)
([16], 0.008, 5)
([16], 0.0085, 1)
([16], 0.0085, 2)
([16], 0.0085, 3)
([16], 0.0085, 4)
([16], 0.0085, 5)
([16], 0.009000000000000001, 1)
([16], 0.009000000000000001, 2)
([16], 0.009000000000000001, 3)
([16], 0.009000000000000001, 4)
([16], 0.009000000000000001, 5)
([16], 0.009500000000000001, 1)
([16], 0.009500000000000001, 2)
([16], 0.009500000000000001, 3)
([16], 0.009500000000000001, 4)
([16], 0.009500000000000001, 5)
([16], 0.01, 1)
([16], 0.01, 2)
([16], 0.01, 3)
([16], 0.01, 4)
([16], 0.01, 5)
([4, 4], 0.0005, 1)
([4, 4], 0.0005, 2)
([4, 4], 0.0005, 3)
([4, 4], 0.0005, 4)
([4, 4], 0.0005, 5)
([4, 4], 0.001, 1)
([4, 4], 0.001, 2)
([4, 4], 0.001, 3)
([4, 4], 0.001, 4)
([4, 4], 0.001, 5)
([4, 4], 0.0015, 1)
([4, 4], 0.0015, 2)
([4, 4], 0.0015, 3)
([4, 4], 0.0015, 4)
([4, 4], 0.0015, 5)
([4, 4], 0.002, 1)
([4, 4], 0.002, 2)
([4, 4], 0.002, 3)
([4, 4], 0.002, 4)
([4, 4], 0.002, 5)
([4, 4], 0.0025, 1)
([4, 4], 0.0025, 2)
([4, 4], 0.0025, 3)
([4, 4], 0.0025, 4)
([4, 4], 0.0025, 5)
([4, 4], 0.003, 1)
([4, 4], 0.003, 2)
([4, 4], 0.003, 3)
([4, 4], 0.003, 4)
([4, 4], 0.003, 5)
([4, 4], 0.0035, 1)
([4, 4], 0.0035, 2)
([4, 4], 0.0035, 3)
([4, 4], 0.0035, 4)
([4, 4], 0.0035, 5)
([4, 4], 0.004, 1)
([4, 4], 0.004, 2)
([4, 4], 0.004, 3)
([4, 4], 0.004, 4)
([4, 4], 0.004, 5)
([4, 4], 0.0045000000000000005, 1)
([4, 4], 0.0045000000000000005, 2)
([4, 4], 0.0045000000000000005, 3)
([4, 4], 0.0045000000000000005, 4)
([4, 4], 0.0045000000000000005, 5)
([4, 4], 0.005000000000000001, 1)
([4, 4], 0.005000000000000001, 2)
([4, 4], 0.005000000000000001, 3)
([4, 4], 0.005000000000000001, 4)
([4, 4], 0.005000000000000001, 5)
([4, 4], 0.0055, 1)
([4, 4], 0.0055, 2)
([4, 4], 0.0055, 3)
([4, 4], 0.0055, 4)
([4, 4], 0.0055, 5)
([4, 4], 0.006, 1)
([4, 4], 0.006, 2)
([4, 4], 0.006, 3)
([4, 4], 0.006, 4)
([4, 4], 0.006, 5)
([4, 4], 0.006500000000000001, 1)
([4, 4], 0.006500000000000001, 2)
([4, 4], 0.006500000000000001, 3)
([4, 4], 0.006500000000000001, 4)
([4, 4], 0.006500000000000001, 5)
([4, 4], 0.007000000000000001, 1)
([4, 4], 0.007000000000000001, 2)
([4, 4], 0.007000000000000001, 3)
([4, 4], 0.007000000000000001, 4)
([4, 4], 0.007000000000000001, 5)
([4, 4], 0.0075, 1)
([4, 4], 0.0075, 2)
([4, 4], 0.0075, 3)
([4, 4], 0.0075, 4)
([4, 4], 0.0075, 5)
([4, 4], 0.008, 1)
([4, 4], 0.008, 2)
([4, 4], 0.008, 3)
([4, 4], 0.008, 4)
([4, 4], 0.008, 5)
([4, 4], 0.0085, 1)
([4, 4], 0.0085, 2)
([4, 4], 0.0085, 3)
([4, 4], 0.0085, 4)
([4, 4], 0.0085, 5)
([4, 4], 0.009000000000000001, 1)
([4, 4], 0.009000000000000001, 2)
([4, 4], 0.009000000000000001, 3)
([4, 4], 0.009000000000000001, 4)
([4, 4], 0.009000000000000001, 5)
([4, 4], 0.009500000000000001, 1)
([4, 4], 0.009500000000000001, 2)
([4, 4], 0.009500000000000001, 3)
([4, 4], 0.009500000000000001, 4)
([4, 4], 0.009500000000000001, 5)
([4, 4], 0.01, 1)
([4, 4], 0.01, 2)
([4, 4], 0.01, 3)
([4, 4], 0.01, 4)
([4, 4], 0.01, 5)
([4, 6], 0.0005, 1)
([4, 6], 0.0005, 2)
([4, 6], 0.0005, 3)
([4, 6], 0.0005, 4)
([4, 6], 0.0005, 5)
([4, 6], 0.001, 1)
([4, 6], 0.001, 2)
([4, 6], 0.001, 3)
([4, 6], 0.001, 4)
([4, 6], 0.001, 5)
([4, 6], 0.0015, 1)
([4, 6], 0.0015, 2)
([4, 6], 0.0015, 3)
([4, 6], 0.0015, 4)
([4, 6], 0.0015, 5)
([4, 6], 0.002, 1)
([4, 6], 0.002, 2)
([4, 6], 0.002, 3)
([4, 6], 0.002, 4)
([4, 6], 0.002, 5)
([4, 6], 0.0025, 1)
([4, 6], 0.0025, 2)
([4, 6], 0.0025, 3)
([4, 6], 0.0025, 4)
([4, 6], 0.0025, 5)
([4, 6], 0.003, 1)
([4, 6], 0.003, 2)
([4, 6], 0.003, 3)
([4, 6], 0.003, 4)
([4, 6], 0.003, 5)
([4, 6], 0.0035, 1)
([4, 6], 0.0035, 2)
([4, 6], 0.0035, 3)
([4, 6], 0.0035, 4)
([4, 6], 0.0035, 5)
([4, 6], 0.004, 1)
([4, 6], 0.004, 2)
([4, 6], 0.004, 3)
([4, 6], 0.004, 4)
([4, 6], 0.004, 5)
([4, 6], 0.0045000000000000005, 1)
([4, 6], 0.0045000000000000005, 2)
([4, 6], 0.0045000000000000005, 3)
([4, 6], 0.0045000000000000005, 4)
([4, 6], 0.0045000000000000005, 5)
([4, 6], 0.005000000000000001, 1)
([4, 6], 0.005000000000000001, 2)
([4, 6], 0.005000000000000001, 3)
([4, 6], 0.005000000000000001, 4)
([4, 6], 0.005000000000000001, 5)
([4, 6], 0.0055, 1)
([4, 6], 0.0055, 2)
([4, 6], 0.0055, 3)
([4, 6], 0.0055, 4)
([4, 6], 0.0055, 5)
([4, 6], 0.006, 1)
([4, 6], 0.006, 2)
([4, 6], 0.006, 3)
([4, 6], 0.006, 4)
([4, 6], 0.006, 5)
([4, 6], 0.006500000000000001, 1)
([4, 6], 0.006500000000000001, 2)
([4, 6], 0.006500000000000001, 3)
([4, 6], 0.006500000000000001, 4)
([4, 6], 0.006500000000000001, 5)
([4, 6], 0.007000000000000001, 1)
([4, 6], 0.007000000000000001, 2)
([4, 6], 0.007000000000000001, 3)
([4, 6], 0.007000000000000001, 4)
([4, 6], 0.007000000000000001, 5)
([4, 6], 0.0075, 1)
([4, 6], 0.0075, 2)
([4, 6], 0.0075, 3)
([4, 6], 0.0075, 4)
([4, 6], 0.0075, 5)
([4, 6], 0.008, 1)
([4, 6], 0.008, 2)
([4, 6], 0.008, 3)
([4, 6], 0.008, 4)
([4, 6], 0.008, 5)
([4, 6], 0.0085, 1)
([4, 6], 0.0085, 2)
([4, 6], 0.0085, 3)
([4, 6], 0.0085, 4)
([4, 6], 0.0085, 5)
([4, 6], 0.009000000000000001, 1)
([4, 6], 0.009000000000000001, 2)
([4, 6], 0.009000000000000001, 3)
([4, 6], 0.009000000000000001, 4)
([4, 6], 0.009000000000000001, 5)
([4, 6], 0.009500000000000001, 1)
([4, 6], 0.009500000000000001, 2)
([4, 6], 0.009500000000000001, 3)
([4, 6], 0.009500000000000001, 4)
([4, 6], 0.009500000000000001, 5)
([4, 6], 0.01, 1)
([4, 6], 0.01, 2)
([4, 6], 0.01, 3)
([4, 6], 0.01, 4)
([4, 6], 0.01, 5)
([4, 8], 0.0005, 1)
([4, 8], 0.0005, 2)
([4, 8], 0.0005, 3)
([4, 8], 0.0005, 4)
([4, 8], 0.0005, 5)
([4, 8], 0.001, 1)
([4, 8], 0.001, 2)
([4, 8], 0.001, 3)
([4, 8], 0.001, 4)
([4, 8], 0.001, 5)
([4, 8], 0.0015, 1)
([4, 8], 0.0015, 2)
([4, 8], 0.0015, 3)
([4, 8], 0.0015, 4)
([4, 8], 0.0015, 5)
([4, 8], 0.002, 1)
([4, 8], 0.002, 2)
([4, 8], 0.002, 3)
([4, 8], 0.002, 4)
([4, 8], 0.002, 5)
([4, 8], 0.0025, 1)
([4, 8], 0.0025, 2)
([4, 8], 0.0025, 3)
([4, 8], 0.0025, 4)
([4, 8], 0.0025, 5)
([4, 8], 0.003, 1)
([4, 8], 0.003, 2)
([4, 8], 0.003, 3)
([4, 8], 0.003, 4)
([4, 8], 0.003, 5)
([4, 8], 0.0035, 1)
([4, 8], 0.0035, 2)
([4, 8], 0.0035, 3)
([4, 8], 0.0035, 4)
([4, 8], 0.0035, 5)
([4, 8], 0.004, 1)
([4, 8], 0.004, 2)
([4, 8], 0.004, 3)
([4, 8], 0.004, 4)
([4, 8], 0.004, 5)
([4, 8], 0.0045000000000000005, 1)
([4, 8], 0.0045000000000000005, 2)
([4, 8], 0.0045000000000000005, 3)
([4, 8], 0.0045000000000000005, 4)
([4, 8], 0.0045000000000000005, 5)
([4, 8], 0.005000000000000001, 1)
([4, 8], 0.005000000000000001, 2)
([4, 8], 0.005000000000000001, 3)
([4, 8], 0.005000000000000001, 4)
([4, 8], 0.005000000000000001, 5)
([4, 8], 0.0055, 1)
([4, 8], 0.0055, 2)
([4, 8], 0.0055, 3)
([4, 8], 0.0055, 4)
